name,qtype,status,answer_count,class
preem.se,AAAA,NOERROR,0,NODATA
preem.se,MX,NOERROR,1,POSITIVE
preem.se,TXT,NOERROR,4,POSITIVE
preem.se,NS,NOERROR,2,POSITIVE
preem.se,SOA,NOERROR,1,POSITIVE
preem.se,CAA,NOERROR,7,POSITIVE
preem.se,HTTPS,NXDOMAIN,0,NXDOMAIN
captumgroup.se,A,NOERROR,2,POSITIVE
captumgroup.se,AAAA,NOERROR,0,NODATA
captumgroup.se,MX,NOERROR,1,POSITIVE
captumgroup.se,TXT,NOERROR,2,POSITIVE
captumgroup.se,NS,NOERROR,3,POSITIVE
captumgroup.se,SOA,NOERROR,1,POSITIVE
captumgroup.se,CAA,NOERROR,0,NODATA
captumgroup.se,HTTPS,NXDOMAIN,0,NXDOMAIN
anisuge.se,A,NOERROR,2,POSITIVE
anisuge.se,AAAA,NOERROR,2,POSITIVE
anisuge.se,MX,NOERROR,0,NODATA
anisuge.se,TXT,NOERROR,0,NODATA
anisuge.se,NS,NOERROR,2,POSITIVE
anisuge.se,SOA,NOERROR,1,POSITIVE
anisuge.se,CAA,NOERROR,0,NODATA
anisuge.se,HTTPS,NXDOMAIN,0,NXDOMAIN
best-practice.se,A,NOERROR,1,POSITIVE
best-practice.se,AAAA,NOERROR,1,POSITIVE
best-practice.se,MX,NOERROR,7,POSITIVE
best-practice.se,TXT,NOERROR,1,POSITIVE
best-practice.se,NS,NOERROR,2,POSITIVE
best-practice.se,SOA,NOERROR,1,POSITIVE
best-practice.se,CAA,NOERROR,0,NODATA
best-practice.se,HTTPS,NXDOMAIN,0,NXDOMAIN
aftonbladet.se,A,NOERROR,2,POSITIVE
aftonbladet.se,AAAA,NOERROR,0,NODATA
aftonbladet.se,MX,NOERROR,5,POSITIVE
aftonbladet.se,TXT,ERROR,0,OTHER
aftonbladet.se,NS,NOERROR,6,POSITIVE
aftonbladet.se,SOA,NOERROR,1,POSITIVE
aftonbladet.se,CAA,NOERROR,0,NODATA
aftonbladet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
webnode.se,A,NOERROR,2,POSITIVE
webnode.se,AAAA,NOERROR,0,NODATA
webnode.se,MX,NOERROR,1,POSITIVE
webnode.se,TXT,NOERROR,2,POSITIVE
webnode.se,NS,NOERROR,4,POSITIVE
webnode.se,SOA,NOERROR,1,POSITIVE
webnode.se,CAA,NOERROR,0,NODATA
webnode.se,HTTPS,NXDOMAIN,0,NXDOMAIN
jeppastradgard.se,A,NOERROR,1,POSITIVE
jeppastradgard.se,AAAA,NOERROR,0,NODATA
jeppastradgard.se,MX,NOERROR,1,POSITIVE
jeppastradgard.se,TXT,NOERROR,4,POSITIVE
jeppastradgard.se,NS,NOERROR,3,POSITIVE
jeppastradgard.se,SOA,NOERROR,1,POSITIVE
jeppastradgard.se,CAA,NOERROR,0,NODATA
jeppastradgard.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vinylpladen.se,A,NOERROR,1,POSITIVE
vinylpladen.se,AAAA,NOERROR,0,NODATA
vinylpladen.se,MX,NOERROR,5,POSITIVE
vinylpladen.se,TXT,NOERROR,2,POSITIVE
vinylpladen.se,NS,NOERROR,4,POSITIVE
vinylpladen.se,SOA,NOERROR,1,POSITIVE
vinylpladen.se,CAA,NOERROR,0,NODATA
vinylpladen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
sgi.se,A,NOERROR,1,POSITIVE
sgi.se,AAAA,NOERROR,0,NODATA
sgi.se,MX,NOERROR,4,POSITIVE
sgi.se,TXT,NOERROR,4,POSITIVE
sgi.se,NS,NOERROR,2,POSITIVE
sgi.se,SOA,NOERROR,1,POSITIVE
sgi.se,CAA,NOERROR,0,NODATA
sgi.se,HTTPS,NXDOMAIN,0,NXDOMAIN
stangastaden.se,A,NOERROR,1,POSITIVE
stangastaden.se,AAAA,NOERROR,0,NODATA
stangastaden.se,MX,NOERROR,1,POSITIVE
stangastaden.se,TXT,ERROR,0,OTHER
stangastaden.se,NS,NOERROR,2,POSITIVE
stangastaden.se,SOA,NOERROR,1,POSITIVE
stangastaden.se,CAA,NOERROR,0,NODATA
stangastaden.se,HTTPS,NXDOMAIN,0,NXDOMAIN
redeye.se,A,NOERROR,2,POSITIVE
redeye.se,AAAA,NOERROR,2,POSITIVE
redeye.se,MX,NOERROR,5,POSITIVE
redeye.se,TXT,ERROR,0,OTHER
redeye.se,NS,NOERROR,2,POSITIVE
redeye.se,SOA,NOERROR,1,POSITIVE
redeye.se,CAA,NOERROR,0,NODATA
redeye.se,HTTPS,NXDOMAIN,0,NXDOMAIN
velltra.se,A,NOERROR,1,POSITIVE
velltra.se,AAAA,NOERROR,0,NODATA
velltra.se,MX,NOERROR,5,POSITIVE
velltra.se,TXT,NOERROR,1,POSITIVE
velltra.se,NS,NOERROR,2,POSITIVE
velltra.se,SOA,NOERROR,1,POSITIVE
velltra.se,CAA,NOERROR,0,NODATA
velltra.se,HTTPS,NXDOMAIN,0,NXDOMAIN
hv.se,A,NOERROR,1,POSITIVE
hv.se,AAAA,NOERROR,0,NODATA
hv.se,MX,NOERROR,2,POSITIVE
hv.se,TXT,ERROR,0,OTHER
hv.se,NS,NOERROR,2,POSITIVE
hv.se,SOA,NOERROR,1,POSITIVE
hv.se,CAA,NOERROR,4,POSITIVE
hv.se,HTTPS,NXDOMAIN,0,NXDOMAIN
enrad.se,A,NOERROR,1,POSITIVE
enrad.se,AAAA,NOERROR,0,NODATA
enrad.se,MX,NOERROR,1,POSITIVE
enrad.se,TXT,NOERROR,3,POSITIVE
enrad.se,NS,NOERROR,2,POSITIVE
enrad.se,SOA,NOERROR,1,POSITIVE
enrad.se,CAA,NOERROR,0,NODATA
enrad.se,HTTPS,NXDOMAIN,0,NXDOMAIN
olandsbladet.se,A,NOERROR,1,POSITIVE
olandsbladet.se,AAAA,NOERROR,0,NODATA
olandsbladet.se,MX,NOERROR,1,POSITIVE
olandsbladet.se,TXT,ERROR,0,OTHER
olandsbladet.se,NS,NOERROR,4,POSITIVE
olandsbladet.se,SOA,NOERROR,1,POSITIVE
olandsbladet.se,CAA,NOERROR,0,NODATA
olandsbladet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
frialigan.se,A,NOERROR,2,POSITIVE
frialigan.se,AAAA,NOERROR,2,POSITIVE
frialigan.se,MX,NOERROR,5,POSITIVE
frialigan.se,TXT,NOERROR,2,POSITIVE
frialigan.se,NS,NOERROR,2,POSITIVE
frialigan.se,SOA,NOERROR,1,POSITIVE
frialigan.se,CAA,NOERROR,0,NODATA
frialigan.se,HTTPS,NXDOMAIN,0,NXDOMAIN
bilprovning.se,A,NOERROR,1,POSITIVE
bilprovning.se,AAAA,NOERROR,0,NODATA
bilprovning.se,MX,NOERROR,1,POSITIVE
bilprovning.se,TXT,ERROR,0,OTHER
bilprovning.se,NS,NOERROR,4,POSITIVE
bilprovning.se,SOA,NOERROR,1,POSITIVE
bilprovning.se,CAA,NOERROR,0,NODATA
bilprovning.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vapehuset.se,A,NOERROR,2,POSITIVE
vapehuset.se,AAAA,NOERROR,2,POSITIVE
vapehuset.se,MX,NOERROR,5,POSITIVE
vapehuset.se,TXT,NOERROR,5,POSITIVE
vapehuset.se,NS,NOERROR,2,POSITIVE
vapehuset.se,SOA,NOERROR,1,POSITIVE
vapehuset.se,CAA,NOERROR,0,NODATA
vapehuset.se,HTTPS,NXDOMAIN,0,NXDOMAIN
racetimer.se,A,NOERROR,1,POSITIVE
racetimer.se,AAAA,NOERROR,0,NODATA
racetimer.se,MX,NOERROR,7,POSITIVE
racetimer.se,TXT,NOERROR,3,POSITIVE
racetimer.se,NS,NOERROR,4,POSITIVE
racetimer.se,SOA,NOERROR,1,POSITIVE
racetimer.se,CAA,NOERROR,0,NODATA
racetimer.se,HTTPS,NXDOMAIN,0,NXDOMAIN
affarsblick.se,A,NOERROR,2,POSITIVE
affarsblick.se,AAAA,NOERROR,2,POSITIVE
affarsblick.se,MX,NOERROR,0,NODATA
affarsblick.se,TXT,NOERROR,0,NODATA
affarsblick.se,NS,NOERROR,2,POSITIVE
affarsblick.se,SOA,NOERROR,1,POSITIVE
affarsblick.se,CAA,NOERROR,0,NODATA
affarsblick.se,HTTPS,NXDOMAIN,0,NXDOMAIN
futuregrowth.se,A,NOERROR,2,POSITIVE
futuregrowth.se,AAAA,NOERROR,2,POSITIVE
futuregrowth.se,MX,NOERROR,0,NODATA
futuregrowth.se,TXT,NOERROR,0,NODATA
futuregrowth.se,NS,NOERROR,2,POSITIVE
futuregrowth.se,SOA,NOERROR,1,POSITIVE
futuregrowth.se,CAA,NOERROR,0,NODATA
futuregrowth.se,HTTPS,NXDOMAIN,0,NXDOMAIN
botkyrka.se,A,NOERROR,1,POSITIVE
botkyrka.se,AAAA,NOERROR,1,POSITIVE
botkyrka.se,MX,NOERROR,1,POSITIVE
botkyrka.se,TXT,ERROR,0,OTHER
botkyrka.se,NS,NOERROR,4,POSITIVE
botkyrka.se,SOA,NOERROR,1,POSITIVE
botkyrka.se,CAA,NOERROR,0,NODATA
botkyrka.se,HTTPS,NXDOMAIN,0,NXDOMAIN
arxit.se,A,NOERROR,1,POSITIVE
arxit.se,AAAA,NOERROR,0,NODATA
arxit.se,MX,NOERROR,1,POSITIVE
arxit.se,TXT,NOERROR,6,POSITIVE
arxit.se,NS,NOERROR,2,POSITIVE
arxit.se,SOA,NOERROR,1,POSITIVE
arxit.se,CAA,NOERROR,0,NODATA
arxit.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vardagssammanfattning.se,A,NOERROR,2,POSITIVE
vardagssammanfattning.se,AAAA,NOERROR,2,POSITIVE
vardagssammanfattning.se,MX,NOERROR,0,NODATA
vardagssammanfattning.se,TXT,NOERROR,0,NODATA
vardagssammanfattning.se,NS,NOERROR,2,POSITIVE
vardagssammanfattning.se,SOA,NOERROR,1,POSITIVE
vardagssammanfattning.se,CAA,NOERROR,0,NODATA
vardagssammanfattning.se,HTTPS,NXDOMAIN,0,NXDOMAIN
proreeltwist.se,A,NOERROR,2,POSITIVE
proreeltwist.se,AAAA,NOERROR,2,POSITIVE
proreeltwist.se,MX,NOERROR,0,NODATA
proreeltwist.se,TXT,NOERROR,0,NODATA
proreeltwist.se,NS,NOERROR,2,POSITIVE
proreeltwist.se,SOA,NOERROR,1,POSITIVE
proreeltwist.se,CAA,NOERROR,0,NODATA
proreeltwist.se,HTTPS,NXDOMAIN,0,NXDOMAIN
scandichotels.se,A,NOERROR,1,POSITIVE
scandichotels.se,AAAA,NOERROR,0,NODATA
scandichotels.se,MX,NOERROR,0,NODATA
scandichotels.se,TXT,ERROR,0,OTHER
scandichotels.se,NS,NOERROR,2,POSITIVE
scandichotels.se,SOA,NOERROR,1,POSITIVE
scandichotels.se,CAA,NOERROR,0,NODATA
scandichotels.se,HTTPS,NXDOMAIN,0,NXDOMAIN
meitner.se,A,NOERROR,1,POSITIVE
meitner.se,AAAA,NOERROR,0,NODATA
meitner.se,MX,NOERROR,5,POSITIVE
meitner.se,TXT,NOERROR,6,POSITIVE
meitner.se,NS,NOERROR,4,POSITIVE
meitner.se,SOA,NOERROR,1,POSITIVE
meitner.se,CAA,NOERROR,0,NODATA
meitner.se,HTTPS,NXDOMAIN,0,NXDOMAIN
sp.se,A,NOERROR,1,POSITIVE
sp.se,AAAA,NOERROR,1,POSITIVE
sp.se,MX,NOERROR,1,POSITIVE
sp.se,TXT,ERROR,0,OTHER
sp.se,NS,NOERROR,5,POSITIVE
sp.se,SOA,NOERROR,1,POSITIVE
sp.se,CAA,NOERROR,0,NODATA
sp.se,HTTPS,NXDOMAIN,0,NXDOMAIN
ortopediskakuddar.se,A,NOERROR,2,POSITIVE
ortopediskakuddar.se,AAAA,NOERROR,0,NODATA
ortopediskakuddar.se,MX,NOERROR,2,POSITIVE
ortopediskakuddar.se,TXT,NOERROR,3,POSITIVE
ortopediskakuddar.se,NS,NOERROR,2,POSITIVE
ortopediskakuddar.se,SOA,NOERROR,1,POSITIVE
ortopediskakuddar.se,CAA,NOERROR,0,NODATA
ortopediskakuddar.se,HTTPS,NXDOMAIN,0,NXDOMAIN
webbplatsen.se,A,NOERROR,1,POSITIVE
webbplatsen.se,AAAA,NOERROR,0,NODATA
webbplatsen.se,MX,NOERROR,1,POSITIVE
webbplatsen.se,TXT,ERROR,0,OTHER
webbplatsen.se,NS,NOERROR,4,POSITIVE
webbplatsen.se,SOA,NOERROR,1,POSITIVE
webbplatsen.se,CAA,NOERROR,0,NODATA
webbplatsen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
linasmatkasse.se,A,NOERROR,1,POSITIVE
linasmatkasse.se,AAAA,NOERROR,0,NODATA
linasmatkasse.se,MX,NOERROR,2,POSITIVE
linasmatkasse.se,TXT,ERROR,0,OTHER
linasmatkasse.se,NS,NOERROR,4,POSITIVE
linasmatkasse.se,SOA,NOERROR,1,POSITIVE
linasmatkasse.se,CAA,NOERROR,0,NODATA
linasmatkasse.se,HTTPS,NXDOMAIN,0,NXDOMAIN
husohem.se,A,NOERROR,1,POSITIVE
husohem.se,AAAA,NOERROR,1,POSITIVE
husohem.se,MX,NOERROR,0,NODATA
husohem.se,TXT,NOERROR,2,POSITIVE
husohem.se,NS,NOERROR,4,POSITIVE
husohem.se,SOA,NOERROR,1,POSITIVE
husohem.se,CAA,NOERROR,0,NODATA
husohem.se,HTTPS,NXDOMAIN,0,NXDOMAIN
menigo.se,A,NOERROR,1,POSITIVE
menigo.se,AAAA,NOERROR,1,POSITIVE
menigo.se,MX,NOERROR,2,POSITIVE
menigo.se,TXT,ERROR,0,OTHER
menigo.se,NS,NOERROR,2,POSITIVE
menigo.se,SOA,NOERROR,1,POSITIVE
menigo.se,CAA,NOERROR,0,NODATA
menigo.se,HTTPS,NXDOMAIN,0,NXDOMAIN
svenskakyrkanjonkoping.se,A,NOERROR,2,POSITIVE
svenskakyrkanjonkoping.se,AAAA,NOERROR,2,POSITIVE
svenskakyrkanjonkoping.se,MX,NOERROR,3,POSITIVE
svenskakyrkanjonkoping.se,TXT,NOERROR,0,NODATA
svenskakyrkanjonkoping.se,NS,NOERROR,2,POSITIVE
svenskakyrkanjonkoping.se,SOA,NOERROR,1,POSITIVE
svenskakyrkanjonkoping.se,CAA,NOERROR,0,NODATA
svenskakyrkanjonkoping.se,HTTPS,NXDOMAIN,0,NXDOMAIN
sitedns.se,A,NOERROR,1,POSITIVE
sitedns.se,AAAA,NOERROR,0,NODATA
sitedns.se,MX,NOERROR,2,POSITIVE
sitedns.se,TXT,NOERROR,3,POSITIVE
sitedns.se,NS,NOERROR,2,POSITIVE
sitedns.se,SOA,NOERROR,1,POSITIVE
sitedns.se,CAA,NOERROR,0,NODATA
sitedns.se,HTTPS,NXDOMAIN,0,NXDOMAIN
eskilstuna.se,A,NOERROR,1,POSITIVE
eskilstuna.se,AAAA,NOERROR,1,POSITIVE
eskilstuna.se,MX,NOERROR,1,POSITIVE
eskilstuna.se,TXT,ERROR,0,OTHER
eskilstuna.se,NS,NOERROR,5,POSITIVE
eskilstuna.se,SOA,NOERROR,1,POSITIVE
eskilstuna.se,CAA,NOERROR,0,NODATA
eskilstuna.se,HTTPS,NXDOMAIN,0,NXDOMAIN
norrteljetidning.se,A,NOERROR,1,POSITIVE
norrteljetidning.se,AAAA,NOERROR,0,NODATA
norrteljetidning.se,MX,NOERROR,5,POSITIVE
norrteljetidning.se,TXT,NOERROR,6,POSITIVE
norrteljetidning.se,NS,NOERROR,4,POSITIVE
norrteljetidning.se,SOA,NOERROR,1,POSITIVE
norrteljetidning.se,CAA,NOERROR,0,NODATA
norrteljetidning.se,HTTPS,NXDOMAIN,0,NXDOMAIN
twostroke.se,A,NOERROR,1,POSITIVE
twostroke.se,AAAA,NOERROR,0,NODATA
twostroke.se,MX,NOERROR,1,POSITIVE
twostroke.se,TXT,NOERROR,2,POSITIVE
twostroke.se,NS,NOERROR,2,POSITIVE
twostroke.se,SOA,NOERROR,1,POSITIVE
twostroke.se,CAA,NOERROR,0,NODATA
twostroke.se,HTTPS,NXDOMAIN,0,NXDOMAIN
friidrott.se,A,NOERROR,2,POSITIVE
friidrott.se,AAAA,NOERROR,0,NODATA
friidrott.se,MX,NOERROR,1,POSITIVE
friidrott.se,TXT,NOERROR,2,POSITIVE
friidrott.se,NS,NOERROR,3,POSITIVE
friidrott.se,SOA,NOERROR,1,POSITIVE
friidrott.se,CAA,NOERROR,0,NODATA
friidrott.se,HTTPS,NXDOMAIN,0,NXDOMAIN
blogginsikter.se,A,NOERROR,2,POSITIVE
blogginsikter.se,AAAA,NOERROR,2,POSITIVE
blogginsikter.se,MX,NOERROR,0,NODATA
blogginsikter.se,TXT,NOERROR,0,NODATA
blogginsikter.se,NS,NOERROR,2,POSITIVE
blogginsikter.se,SOA,NOERROR,1,POSITIVE
blogginsikter.se,CAA,NOERROR,0,NODATA
blogginsikter.se,HTTPS,NXDOMAIN,0,NXDOMAIN
danslogen.se,A,NOERROR,2,POSITIVE
danslogen.se,AAAA,NOERROR,2,POSITIVE
danslogen.se,MX,NOERROR,1,POSITIVE
danslogen.se,TXT,NOERROR,2,POSITIVE
danslogen.se,NS,NOERROR,2,POSITIVE
danslogen.se,SOA,NOERROR,1,POSITIVE
danslogen.se,CAA,NOERROR,0,NODATA
danslogen.se,HTTPS,NXDOMAIN,0,NXDOMAIN
kabe.se,A,NOERROR,2,POSITIVE
kabe.se,AAAA,NOERROR,0,NODATA
kabe.se,MX,NOERROR,1,POSITIVE
kabe.se,TXT,ERROR,0,OTHER
kabe.se,NS,NOERROR,4,POSITIVE
kabe.se,SOA,NOERROR,1,POSITIVE
kabe.se,CAA,NOERROR,0,NODATA
kabe.se,HTTPS,NXDOMAIN,0,NXDOMAIN
tillvaxtnavet.se,A,NOERROR,2,POSITIVE
tillvaxtnavet.se,AAAA,NOERROR,2,POSITIVE
tillvaxtnavet.se,MX,NOERROR,0,NODATA
tillvaxtnavet.se,TXT,NOERROR,0,NODATA
tillvaxtnavet.se,NS,NOERROR,2,POSITIVE
tillvaxtnavet.se,SOA,NOERROR,1,POSITIVE
tillvaxtnavet.se,CAA,NOERROR,0,NODATA
tillvaxtnavet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
svenskhandboll.se,A,NOERROR,1,POSITIVE
svenskhandboll.se,AAAA,NOERROR,0,NODATA
svenskhandboll.se,MX,NOERROR,1,POSITIVE
svenskhandboll.se,TXT,NOERROR,5,POSITIVE
svenskhandboll.se,NS,NOERROR,4,POSITIVE
svenskhandboll.se,SOA,NOERROR,1,POSITIVE
svenskhandboll.se,CAA,NOERROR,0,NODATA
svenskhandboll.se,HTTPS,NXDOMAIN,0,NXDOMAIN
itsystem.se,A,NOERROR,1,POSITIVE
itsystem.se,AAAA,NOERROR,0,NODATA
itsystem.se,MX,NOERROR,1,POSITIVE
itsystem.se,TXT,NOERROR,1,POSITIVE
itsystem.se,NS,NOERROR,2,POSITIVE
itsystem.se,SOA,NOERROR,1,POSITIVE
itsystem.se,CAA,NOERROR,4,POSITIVE
itsystem.se,HTTPS,NXDOMAIN,0,NXDOMAIN
mgmtnet.se,A,ERROR,0,OTHER
mgmtnet.se,AAAA,ERROR,0,OTHER
mgmtnet.se,MX,ERROR,0,OTHER
mgmtnet.se,TXT,ERROR,0,OTHER
mgmtnet.se,NS,ERROR,0,OTHER
mgmtnet.se,SOA,ERROR,0,OTHER
mgmtnet.se,CAA,ERROR,0,OTHER
mgmtnet.se,HTTPS,NXDOMAIN,0,NXDOMAIN
fouredge.se,A,NOERROR,1,POSITIVE
fouredge.se,AAAA,NOERROR,0,NODATA
fouredge.se,MX,NOERROR,1,POSITIVE
fouredge.se,TXT,ERROR,0,OTHER
fouredge.se,NS,NOERROR,3,POSITIVE
fouredge.se,SOA,NOERROR,1,POSITIVE
fouredge.se,CAA,NOERROR,0,NODATA
fouredge.se,HTTPS,NXDOMAIN,0,NXDOMAIN
land.se,A,NOERROR,1,POSITIVE
land.se,AAAA,NOERROR,0,NODATA
land.se,MX,NOERROR,1,POSITIVE
land.se,TXT,ERROR,0,OTHER
land.se,NS,NOERROR,4,POSITIVE
land.se,SOA,NOERROR,1,POSITIVE
land.se,CAA,NOERROR,0,NODATA
land.se,HTTPS,NXDOMAIN,0,NXDOMAIN
torget.se,A,NOERROR,2,POSITIVE
torget.se,AAAA,NOERROR,2,POSITIVE
torget.se,MX,NOERROR,1,POSITIVE
torget.se,TXT,NOERROR,2,POSITIVE
torget.se,NS,NOERROR,2,POSITIVE
torget.se,SOA,NOERROR,1,POSITIVE
torget.se,CAA,NOERROR,0,NODATA
torget.se,HTTPS,NXDOMAIN,0,NXDOMAIN
ekonomiperspekt.se,A,NOERROR,2,POSITIVE
ekonomiperspekt.se,AAAA,NOERROR,2,POSITIVE
ekonomiperspekt.se,MX,NOERROR,0,NODATA
ekonomiperspekt.se,TXT,NOERROR,0,NODATA
ekonomiperspekt.se,NS,NOERROR,2,POSITIVE
ekonomiperspekt.se,SOA,NOERROR,1,POSITIVE
ekonomiperspekt.se,CAA,NOERROR,0,NODATA
ekonomiperspekt.se,HTTPS,NXDOMAIN,0,NXDOMAIN
eddna.se,A,NOERROR,1,POSITIVE
eddna.se,AAAA,NOERROR,0,NODATA
eddna.se,MX,NOERROR,1,POSITIVE
eddna.se,TXT,ERROR,0,OTHER
eddna.se,NS,NOERROR,2,POSITIVE
eddna.se,SOA,NOERROR,1,POSITIVE
eddna.se,CAA,NOERROR,0,NODATA
eddna.se,HTTPS,NXDOMAIN,0,NXDOMAIN
oresundstag.se,A,NOERROR,1,POSITIVE
oresundstag.se,AAAA,NOERROR,0,NODATA
oresundstag.se,MX,NOERROR,1,POSITIVE
oresundstag.se,TXT,NOERROR,3,POSITIVE
oresundstag.se,NS,NOERROR,5,POSITIVE
oresundstag.se,SOA,NOERROR,1,POSITIVE
oresundstag.se,CAA,NOERROR,0,NODATA
oresundstag.se,HTTPS,NXDOMAIN,0,NXDOMAIN
ystad.se,A,NOERROR,1,POSITIVE
ystad.se,AAAA,NOERROR,1,POSITIVE
ystad.se,MX,NOERROR,1,POSITIVE
ystad.se,TXT,ERROR,0,OTHER
ystad.se,NS,NOERROR,4,POSITIVE
ystad.se,SOA,NOERROR,1,POSITIVE
ystad.se,CAA,NOERROR,0,NODATA
ystad.se,HTTPS,NXDOMAIN,0,NXDOMAIN
ntp.se,A,NOERROR,1,POSITIVE
ntp.se,AAAA,NOERROR,1,POSITIVE
ntp.se,MX,NOERROR,0,NODATA
ntp.se,TXT,NOERROR,2,POSITIVE
ntp.se,NS,NOERROR,4,POSITIVE
ntp.se,SOA,NOERROR,1,POSITIVE
ntp.se,CAA,NOERROR,3,POSITIVE
ntp.se,HTTPS,NXDOMAIN,0,NXDOMAIN
infiniteinnovations.se,A,NOERROR,2,POSITIVE
infiniteinnovations.se,AAAA,NOERROR,2,POSITIVE
infiniteinnovations.se,MX,NOERROR,0,NODATA
infiniteinnovations.se,TXT,NOERROR,0,NODATA
infiniteinnovations.se,NS,NOERROR,2,POSITIVE
infiniteinnovations.se,SOA,NOERROR,1,POSITIVE
infiniteinnovations.se,CAA,NOERROR,0,NODATA
infiniteinnovations.se,HTTPS,NXDOMAIN,0,NXDOMAIN
krisinformation.se,A,NOERROR,1,POSITIVE
krisinformation.se,AAAA,NOERROR,0,NODATA
krisinformation.se,MX,NOERROR,2,POSITIVE
krisinformation.se,TXT,ERROR,0,OTHER
krisinformation.se,NS,NOERROR,5,POSITIVE
krisinformation.se,SOA,NOERROR,1,POSITIVE
krisinformation.se,CAA,NOERROR,7,POSITIVE
krisinformation.se,HTTPS,NXDOMAIN,0,NXDOMAIN
frittord250.se,A,NOERROR,2,POSITIVE
frittord250.se,AAAA,NOERROR,2,POSITIVE
frittord250.se,MX,NOERROR,0,NODATA
frittord250.se,TXT,NOERROR,0,NODATA
frittord250.se,NS,NOERROR,2,POSITIVE
frittord250.se,SOA,NOERROR,1,POSITIVE
frittord250.se,CAA,NOERROR,0,NODATA
frittord250.se,HTTPS,NXDOMAIN,0,NXDOMAIN
lerouge.se,A,NOERROR,2,POSITIVE
lerouge.se,AAAA,NOERROR,2,POSITIVE
lerouge.se,MX,NOERROR,0,NODATA
lerouge.se,TXT,NOERROR,0,NODATA
lerouge.se,NS,NOERROR,2,POSITIVE
lerouge.se,SOA,NOERROR,1,POSITIVE
lerouge.se,CAA,NOERROR,0,NODATA
lerouge.se,HTTPS,NXDOMAIN,0,NXDOMAIN
welcomeapp.se,A,NOERROR,2,POSITIVE
welcomeapp.se,AAAA,NOERROR,2,POSITIVE
welcomeapp.se,MX,NOERROR,3,POSITIVE
welcomeapp.se,TXT,NOERROR,1,POSITIVE
welcomeapp.se,NS,NOERROR,2,POSITIVE
welcomeapp.se,SOA,NOERROR,1,POSITIVE
welcomeapp.se,CAA,NOERROR,0,NODATA
welcomeapp.se,HTTPS,NXDOMAIN,0,NXDOMAIN
helgon.se,A,NOERROR,1,POSITIVE
helgon.se,AAAA,NOERROR,0,NODATA
helgon.se,MX,NOERROR,1,POSITIVE
helgon.se,TXT,NOERROR,1,POSITIVE
helgon.se,NS,NOERROR,2,POSITIVE
helgon.se,SOA,NOERROR,1,POSITIVE
helgon.se,CAA,NOERROR,0,NODATA
helgon.se,HTTPS,NXDOMAIN,0,NXDOMAIN
fof.se,A,NOERROR,1,POSITIVE
fof.se,AAAA,NOERROR,0,NODATA
fof.se,MX,NOERROR,6,POSITIVE
fof.se,TXT,NOERROR,3,POSITIVE
fof.se,NS,NOERROR,2,POSITIVE
fof.se,SOA,NOERROR,1,POSITIVE
fof.se,CAA,NOERROR,0,NODATA
fof.se,HTTPS,NXDOMAIN,0,NXDOMAIN
artfakta.se,A,NOERROR,1,POSITIVE
artfakta.se,AAAA,NOERROR,0,NODATA
artfakta.se,MX,NOERROR,2,POSITIVE
artfakta.se,TXT,NOERROR,2,POSITIVE
artfakta.se,NS,NOERROR,4,POSITIVE
artfakta.se,SOA,NOERROR,1,POSITIVE
artfakta.se,CAA,NOERROR,0,NODATA
artfakta.se,HTTPS,NXDOMAIN,0,NXDOMAIN
riddermarkbil.se,A,NOERROR,1,POSITIVE
riddermarkbil.se,AAAA,NOERROR,1,POSITIVE
riddermarkbil.se,MX,NOERROR,1,POSITIVE
riddermarkbil.se,TXT,ERROR,0,OTHER
riddermarkbil.se,NS,NOERROR,2,POSITIVE
riddermarkbil.se,SOA,NOERROR,1,POSITIVE
riddermarkbil.se,CAA,NOERROR,0,NODATA
riddermarkbil.se,HTTPS,NXDOMAIN,0,NXDOMAIN
norrtalje.se,A,NOERROR,1,POSITIVE
norrtalje.se,AAAA,NOERROR,0,NODATA
norrtalje.se,MX,NOERROR,1,POSITIVE
norrtalje.se,TXT,ERROR,0,OTHER
norrtalje.se,NS,NOERROR,2,POSITIVE
norrtalje.se,SOA,NOERROR,1,POSITIVE
norrtalje.se,CAA,NOERROR,0,NODATA
norrtalje.se,HTTPS,NXDOMAIN,0,NXDOMAIN
kommersannons.se,A,NOERROR,1,POSITIVE
kommersannons.se,AAAA,NOERROR,0,NODATA
kommersannons.se,MX,NOERROR,1,POSITIVE
kommersannons.se,TXT,NOERROR,3,POSITIVE
kommersannons.se,NS,NOERROR,4,POSITIVE
kommersannons.se,SOA,NOERROR,1,POSITIVE
kommersannons.se,CAA,NOERROR,0,NODATA
kommersannons.se,HTTPS,NXDOMAIN,0,NXDOMAIN
vardagsstrategi.se,A,NOERROR,2,POSITIVE
vardagsstrategi.se,AAAA,NOERROR,2,POSITIVE
vardagsstrategi.se,MX,NOERROR,0,NODATA
vardagsstrategi.se,TXT,NOERROR,0,NODATA
